"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-03",,"24.9","31.6","17.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-04",,"24.8","30.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-05",,"24.9","30.8","19.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-06",,"24.7","31.4","17.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-07",,"25.3","31.5","18.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-08",,"26.2","32.4","18.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-09",,"26.3","33.5","19.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-10",,"27.3","33.9","22.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-11",,"27.3","34.0","19.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-12",,"27.1","34.0","22.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-13",,"26.4","33.3","20.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-14",,"25.4","33.0","19.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-15",,"25.3","32.2","19.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-16",,"24.5","32.0","18.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-17",,"26.4","32.5","19.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-18",,"27.1","33.1","21.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-19",,"27.4","33.3",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-20",,"26.1","33.5","21.3"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-21",,"25.9","33.5","20.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-22",,"26.3","32.4","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-23",,"26.1","32.4","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-24",,"25.6","30.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-25",,"25.9","32.6","21.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-26",,"26.4","33.1","20.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-27",,"26.4","33.0","19.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-28",,"26.8","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-29",,"25.7","32.6","19.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-30",,"25.6","32.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-08-31",,"26.4","33.2","21.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-01",,"26.7","33.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-02",,"26.2","33.7","21.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-03",,"25.9","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-04",,"26.1","32.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-05",,"27.2","35.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-06",,"26.6","35.2","20.6"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-07",,"25.2","32.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-08",,"26.3","34.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-09",,"27.4","34.2","18.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-10",,"27.2","33.4","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-11",,"25.9",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-12",,"26.3","34.2","18.7"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-13",,"26.3","34.4","19.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-14",,"25.7","34.4","19.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-15",,"25.4","33.1",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-16",,"26.6","32.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-17",,"26.3","31.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-18",,"26.8","34.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-19",,"26.7","34.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-20",,"26.9","34.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-21",,"26.6","33.5",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-22",,"27.1","33.5","21.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-23",,"26.5","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-24",,"26.9",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-25",,"26.6","31.3",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-26",,"27.2","32.6","22.5"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-27",,"27.4","33.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-28",,"28.3",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-29",,"27.5","35.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-09-30",,"28.0","35.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-01",,"27.3",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-02",,"27.6","35.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-03",,"27.7","35.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-04",,"27.9","36.1","21.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-05",,"27.7",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-06",,"27.6","35.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-07",,"26.8","34.6",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-08",,"26.3","34.6","20.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-09",,"27.3","34.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-10",,"27.9","33.3",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-11",,"27.8","33.3","24.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-12",,"27.8","32.5","18.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-13",,"28.3",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-14",,"27.9","33.9","23.2"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-15",,"26.6","33.9","22.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-16",,"27.6","33.2","22.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-17",,"28.2","33.2","23.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-18",,"28.4","33.9",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-19","4.1","27.7","33.9",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-20","2.0","28.3","33.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-21","0.0","29.1","37.0","22.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-22",,"29.6",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-23",,"28.8","37.0","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-24",,"28.2","35.4","21.3"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-25",,"27.6","35.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-26",,"27.7","33.8","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-27",,"27.3","31.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-28","10.9","27.8","31.6",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-29","5.1","28.2","34.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-30","3.0","28.6","35.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-10-31","0.0","29.8","36.0","26.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-01",,"29.1","36.0","23.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-02",,"28.8","36.2",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-03",,"28.4","35.4",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-04",,"27.8","35.4","23.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-05",,"28.1","34.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-06",,"28.3","34.0","22.4"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-07",,"27.9",,
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-08",,"28.5","32.4","24.9"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-09",,"28.4","32.8","24.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-10",,"28.9","32.7",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-11",,"29.3","33.0",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-12",,"28.9","33.1",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-13",,"28.9","33.1","26.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-14",,"28.8","32.8",
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-15",,"29.2",,"25.0"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-16","17.0","28.6","33.1","22.8"
"MAM00067027","PHILIBERT TSIRANANA, MA","2017-11-17","0.0","26.2","29.3",
"MAM00067137","FIANARANTSOA, MA","2017-01-03","5.1","22.2","28.5","19.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-04","0.0","20.8","24.8",
"MAM00067137","FIANARANTSOA, MA","2017-01-05","14.0","20.4","25.0","16.6"
"MAM00067137","FIANARANTSOA, MA","2017-01-06","0.0","20.6","26.0","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-07",,"22.0","27.6","16.6"
"MAM00067137","FIANARANTSOA, MA","2017-01-08",,"22.6","29.6","16.2"
"MAM00067137","FIANARANTSOA, MA","2017-01-09",,"23.8","29.6","20.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-10",,"22.6","29.0","16.9"
"MAM00067137","FIANARANTSOA, MA","2017-01-11",,"21.6","27.0","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-12",,"24.7",,"18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-13",,"22.4","27.2","18.5"
"MAM00067137","FIANARANTSOA, MA","2017-01-14",,"22.5","29.6","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-15",,"22.8","29.6","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-16",,"23.3","29.5","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-17",,"24.0","31.2","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-18",,"22.4","31.2","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-19",,"23.6","29.1","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-20",,"22.4","30.2","17.4"
"MAM00067137","FIANARANTSOA, MA","2017-01-21",,"23.1","30.2","17.5"
"MAM00067137","FIANARANTSOA, MA","2017-01-22",,"22.6","30.0","16.7"
"MAM00067137","FIANARANTSOA, MA","2017-01-23",,"19.4","28.6","14.2"
"MAM00067137","FIANARANTSOA, MA","2017-01-24",,"23.8","28.0","15.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-25",,"21.4",,"15.6"
"MAM00067137","FIANARANTSOA, MA","2017-01-30","16.0","23.3","31.4","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-01-31","0.0","24.1","31.6","19.2"
"MAM00067137","FIANARANTSOA, MA","2017-02-04","1.0","22.4","29.5",
"MAM00067137","FIANARANTSOA, MA","2017-02-07","1.0","21.7","27.9","18.2"
"MAM00067137","FIANARANTSOA, MA","2017-02-09",,"25.7","31.4","20.2"
"MAM00067137","FIANARANTSOA, MA","2017-02-11","7.9","23.7","30.3","19.5"
"MAM00067137","FIANARANTSOA, MA","2017-02-12","0.8","21.6","28.5","19.3"
"MAM00067137","FIANARANTSOA, MA","2017-02-13","16.0","21.8","27.4","18.6"
"MAM00067137","FIANARANTSOA, MA","2017-02-14","11.9","22.3","27.4","18.5"
"MAM00067137","FIANARANTSOA, MA","2017-02-15","4.1","21.5","28.1","18.6"
"MAM00067137","FIANARANTSOA, MA","2017-02-16","0.0","22.7","28.0",
"MAM00067137","FIANARANTSOA, MA","2017-02-17",,"22.2","28.0","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-02-19","0.3","20.6","25.4","17.5"
"MAM00067137","FIANARANTSOA, MA","2017-02-20","3.0","20.6","27.0","16.5"
"MAM00067137","FIANARANTSOA, MA","2017-02-21","0.0","21.2","27.0",
"MAM00067137","FIANARANTSOA, MA","2017-02-22","23.1","21.7","27.7","17.8"
"MAM00067137","FIANARANTSOA, MA","2017-02-23","102.1","22.5","27.8","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-02-24","0.0","25.2","29.9","19.7"
"MAM00067137","FIANARANTSOA, MA","2017-02-25","0.0","24.1","30.6","20.2"
"MAM00067137","FIANARANTSOA, MA","2017-02-26",,"25.2","31.0","18.5"
"MAM00067137","FIANARANTSOA, MA","2017-02-27","5.1","22.4","31.3","18.2"
"MAM00067137","FIANARANTSOA, MA","2017-02-28","1.0","22.8","31.3","19.5"
"MAM00067137","FIANARANTSOA, MA","2017-03-01","0.0","21.9","28.0","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-02",,"24.4","28.4","19.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-03",,"22.1","28.4","16.8"
"MAM00067137","FIANARANTSOA, MA","2017-03-04",,"21.9","28.7","17.7"
"MAM00067137","FIANARANTSOA, MA","2017-03-05",,"23.5","28.7","18.5"
"MAM00067137","FIANARANTSOA, MA","2017-03-06","1.0","24.6","28.0","19.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-07","1.0","22.6",,"19.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-08","3.0","20.0","25.0",
"MAM00067137","FIANARANTSOA, MA","2017-03-09","136.9","20.4","24.2","17.2"
"MAM00067137","FIANARANTSOA, MA","2017-03-10","19.1","20.7","25.0","18.5"
"MAM00067137","FIANARANTSOA, MA","2017-03-11","3.0","21.3","27.2","18.1"
"MAM00067137","FIANARANTSOA, MA","2017-03-12","50.0","22.6","27.3","19.4"
"MAM00067137","FIANARANTSOA, MA","2017-03-13","0.3","22.3","27.3","19.5"
"MAM00067137","FIANARANTSOA, MA","2017-03-14","0.0","23.4","29.2",
"MAM00067137","FIANARANTSOA, MA","2017-03-16",,"23.3","29.5","19.5"
"MAM00067137","FIANARANTSOA, MA","2017-03-17",,"20.9","29.0","18.6"
"MAM00067137","FIANARANTSOA, MA","2017-03-18","7.9","20.1","27.2","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-19","4.1","21.8",,
"MAM00067137","FIANARANTSOA, MA","2017-03-20","3.0","20.2","25.0","16.9"
"MAM00067137","FIANARANTSOA, MA","2017-03-21","1.0","20.8","26.7","18.2"
"MAM00067137","FIANARANTSOA, MA","2017-03-22","0.8","20.6","25.7","17.5"
"MAM00067137","FIANARANTSOA, MA","2017-03-23","0.0","22.1","25.0","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-24","0.0","21.8","28.1","17.8"
"MAM00067137","FIANARANTSOA, MA","2017-03-25",,"23.3","29.5","17.9"
"MAM00067137","FIANARANTSOA, MA","2017-03-26","14.0","23.2","29.5","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-27","0.0","22.4","28.2","19.3"
"MAM00067137","FIANARANTSOA, MA","2017-03-28","8.9","23.5","27.8","19.0"
"MAM00067137","FIANARANTSOA, MA","2017-03-29","0.0","22.9","28.6","19.9"
"MAM00067137","FIANARANTSOA, MA","2017-03-30",,"21.2","28.6","17.7"
"MAM00067137","FIANARANTSOA, MA","2017-03-31",,"20.2","27.8","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-01",,"21.1","25.9","17.9"
"MAM00067137","FIANARANTSOA, MA","2017-04-02","26.9","21.5","25.7","18.4"
"MAM00067137","FIANARANTSOA, MA","2017-04-03","0.5","22.1","27.0","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-04","0.5","20.9","27.0","18.9"
"MAM00067137","FIANARANTSOA, MA","2017-04-05","3.0","21.0","24.5","18.6"
"MAM00067137","FIANARANTSOA, MA","2017-04-06","0.8","17.4","24.5","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-07","2.0","20.7","24.0","17.4"
"MAM00067137","FIANARANTSOA, MA","2017-04-08","1.0","22.2","26.0","17.6"
"MAM00067137","FIANARANTSOA, MA","2017-04-09","1.0","19.2","26.0","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-10","0.0","20.0","25.0","15.7"
"MAM00067137","FIANARANTSOA, MA","2017-04-11","0.3","20.2","25.2","16.8"
"MAM00067137","FIANARANTSOA, MA","2017-04-12","0.8","20.0","25.2","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-13","0.8","20.1","24.0","17.1"
"MAM00067137","FIANARANTSOA, MA","2017-04-14","0.0","20.7","25.5","16.3"
"MAM00067137","FIANARANTSOA, MA","2017-04-15","1.0","21.0","25.5","16.5"
"MAM00067137","FIANARANTSOA, MA","2017-04-16","0.0","20.1","26.2","15.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-17",,"21.1","27.5","15.6"
"MAM00067137","FIANARANTSOA, MA","2017-04-18","6.1","21.6","27.5","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-19","0.0","21.9","27.2","18.1"
"MAM00067137","FIANARANTSOA, MA","2017-04-20",,"22.6","28.2","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-21",,"21.9","28.2","18.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-22",,"19.9","28.0","15.4"
"MAM00067137","FIANARANTSOA, MA","2017-04-23",,"20.7","24.6","12.8"
"MAM00067137","FIANARANTSOA, MA","2017-04-24",,"21.5","26.5","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-25",,"19.4","26.5","14.9"
"MAM00067137","FIANARANTSOA, MA","2017-04-26",,"18.7","24.3","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-04-27","1.0","19.4","24.5",
"MAM00067137","FIANARANTSOA, MA","2017-04-28","2.0","18.3","24.5","13.9"
"MAM00067137","FIANARANTSOA, MA","2017-04-29","5.1","16.4","22.1","15.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-01",,"16.8","19.7",
"MAM00067137","FIANARANTSOA, MA","2017-05-02","2.0","16.7","22.5","14.2"
"MAM00067137","FIANARANTSOA, MA","2017-05-04","1.0","18.2","22.5","16.2"
"MAM00067137","FIANARANTSOA, MA","2017-05-05","0.5","19.3","24.8","15.8"
"MAM00067137","FIANARANTSOA, MA","2017-05-06","0.0","17.1",,"11.9"
"MAM00067137","FIANARANTSOA, MA","2017-05-07",,"19.3","24.5","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-08",,"17.4","24.3","14.3"
"MAM00067137","FIANARANTSOA, MA","2017-05-09",,"18.2","24.3","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-10","0.5","18.7","23.5","15.9"
"MAM00067137","FIANARANTSOA, MA","2017-05-11","0.8","18.8","24.8","13.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-12","0.0","19.1","24.8","14.5"
"MAM00067137","FIANARANTSOA, MA","2017-05-13",,"19.2","25.8",
"MAM00067137","FIANARANTSOA, MA","2017-05-14",,"19.3","25.8","17.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-15",,"19.2","25.3","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-16",,"19.1","25.0","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-17","1.0","20.7","25.2","15.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-18","0.0","19.1","26.0","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-19","7.9","18.9","26.5","12.8"
"MAM00067137","FIANARANTSOA, MA","2017-05-20","0.0","16.8","26.5","14.4"
"MAM00067137","FIANARANTSOA, MA","2017-05-21",,"19.3","24.0","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-22",,"18.6","24.0","15.5"
"MAM00067137","FIANARANTSOA, MA","2017-05-24",,"18.1","23.6","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-25",,"18.6","26.4","10.6"
"MAM00067137","FIANARANTSOA, MA","2017-05-26",,"16.5","26.4","11.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-27",,"17.9","26.8","10.8"
"MAM00067137","FIANARANTSOA, MA","2017-05-28",,"17.8","26.8","9.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-29",,"16.7","24.8","9.0"
"MAM00067137","FIANARANTSOA, MA","2017-05-31",,"20.5","24.2",
"MAM00067137","FIANARANTSOA, MA","2017-06-01",,"18.2",,"14.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-02",,"18.2","26.0","11.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-06",,"15.8","23.0","11.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-07","0.5","15.1","23.0","11.7"
"MAM00067137","FIANARANTSOA, MA","2017-06-08","2.0","16.8","20.1","13.6"
"MAM00067137","FIANARANTSOA, MA","2017-06-09","4.1","17.8","20.1","16.5"
"MAM00067137","FIANARANTSOA, MA","2017-06-12","1.0","16.4","18.5","14.2"
"MAM00067137","FIANARANTSOA, MA","2017-06-13","0.3","18.0","24.5","12.4"
"MAM00067137","FIANARANTSOA, MA","2017-06-14","0.0","16.7","24.5","10.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-16",,"18.3","24.4","13.2"
"MAM00067137","FIANARANTSOA, MA","2017-06-20","1.0","15.7","20.0","12.8"
"MAM00067137","FIANARANTSOA, MA","2017-06-21","0.0","16.6","22.6","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-22",,"16.8","22.6","13.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-23",,"18.7","22.0","16.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-27","0.5","13.4","20.0","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-28","0.0","12.9","17.5","8.0"
"MAM00067137","FIANARANTSOA, MA","2017-06-29","1.0","14.8","20.5","9.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-03","0.3","16.7","21.7","13.2"
"MAM00067137","FIANARANTSOA, MA","2017-07-04","0.0","14.0","21.7","11.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-05",,"14.6","20.0","12.6"
"MAM00067137","FIANARANTSOA, MA","2017-07-06","1.0","16.4","21.1","12.2"
"MAM00067137","FIANARANTSOA, MA","2017-07-07","2.0","15.2","21.1","13.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-08","0.0","13.2","19.5","10.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-09","0.5","14.1","19.1","10.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-10","0.0","13.8","23.0","6.5"
"MAM00067137","FIANARANTSOA, MA","2017-07-11",,"13.3","23.0","7.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-12",,"13.5","21.2","7.6"
"MAM00067137","FIANARANTSOA, MA","2017-07-13",,"14.2","20.5","10.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-14",,"18.1",,"8.7"
"MAM00067137","FIANARANTSOA, MA","2017-07-15",,"14.0","24.4","7.9"
"MAM00067137","FIANARANTSOA, MA","2017-07-16",,"15.5","25.0","10.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-17",,"16.6","25.0","7.2"
"MAM00067137","FIANARANTSOA, MA","2017-07-18",,"13.9","24.8","6.7"
"MAM00067137","FIANARANTSOA, MA","2017-07-19",,"14.5","22.0","9.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-20",,"15.4","25.5","10.4"
"MAM00067137","FIANARANTSOA, MA","2017-07-21",,"15.0","23.0","6.9"
"MAM00067137","FIANARANTSOA, MA","2017-07-22",,"14.7","24.0","9.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-23",,"16.5","24.0","11.6"
"MAM00067137","FIANARANTSOA, MA","2017-07-24",,"18.4","24.0","12.9"
"MAM00067137","FIANARANTSOA, MA","2017-07-25",,"14.1","24.0","11.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-26",,"15.3","22.2","10.2"
"MAM00067137","FIANARANTSOA, MA","2017-07-27",,"17.1","22.2","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-28",,"17.7","22.0",
"MAM00067137","FIANARANTSOA, MA","2017-07-29","0.0","15.9","22.0","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-30","0.0","17.3","20.8","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-07-31","0.0","16.9","23.0",
"MAM00067137","FIANARANTSOA, MA","2017-08-01",,"12.2","15.0",
"MAM00067137","FIANARANTSOA, MA","2017-08-02",,"11.9","16.0","7.2"
"MAM00067137","FIANARANTSOA, MA","2017-08-03",,"13.4","20.0","6.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-04",,"13.5","20.0","10.5"
"MAM00067137","FIANARANTSOA, MA","2017-08-05","0.8","14.3","19.5","11.6"
"MAM00067137","FIANARANTSOA, MA","2017-08-06","0.0","15.6","23.0","9.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-07",,"16.2","23.0","11.6"
"MAM00067137","FIANARANTSOA, MA","2017-08-08",,"14.1","22.9","10.4"
"MAM00067137","FIANARANTSOA, MA","2017-08-09","4.1","13.3","19.0","12.7"
"MAM00067137","FIANARANTSOA, MA","2017-08-10","1.0","14.3","17.8","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-11","0.3","13.6","18.0","10.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-12","1.0","14.6","19.0","11.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-13","2.0","14.3","19.0","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-14","0.0","13.7",,"10.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-15",,"14.1","23.1","7.3"
"MAM00067137","FIANARANTSOA, MA","2017-08-16",,"16.1","23.1","12.9"
"MAM00067137","FIANARANTSOA, MA","2017-08-17",,"19.3","22.8",
"MAM00067137","FIANARANTSOA, MA","2017-08-18",,"18.6","22.8","15.1"
"MAM00067137","FIANARANTSOA, MA","2017-08-19",,"21.1",,"15.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-20",,"18.6","25.9","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-21",,"17.8","25.9","15.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-22",,"16.1","23.0","14.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-23",,"21.7",,"13.6"
"MAM00067137","FIANARANTSOA, MA","2017-08-24",,"19.4","27.2",
"MAM00067137","FIANARANTSOA, MA","2017-08-25",,"19.8","27.2","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-26",,"17.9","26.0","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-27",,"18.9","25.1","13.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-28",,"15.9","24.0","12.0"
"MAM00067137","FIANARANTSOA, MA","2017-08-29",,"16.4","21.5","14.0"
